ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Missing	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_TMT1	Total_TMT2	Unique_TMT1	Unique_TMT2	Corrected_TMT1	Corrected_TMT2	PSMs_Used_TMT1	TotInt_126C_TMT1	TotInt_127N_TMT1	TotInt_127C_TMT1	TotInt_128N_TMT1	TotInt_128C_TMT1	TotInt_129N_TMT1	TotInt_129C_TMT1	TotInt_130N_TMT1	TotInt_130C_TMT1	TotInt_131N_TMT1	TotInt_131C_TMT1	PSMs_Used_TMT2	TotInt_126C_TMT2	TotInt_127N_TMT2	TotInt_127C_TMT2	TotInt_128N_TMT2	TotInt_128C_TMT2	TotInt_129N_TMT2	TotInt_129C_TMT2	TotInt_130N_TMT2	TotInt_130C_TMT2	TotInt_131N_TMT2	TotInt_131C_TMT2	Average_all	Average_TMT1	Average_TMT2	SLNorm_N1_1	SLNorm_N2_1	SLNorm_unused_1	SLNorm_N4_1	SLNorm_N5_1	SLNorm_SLE1_1	SLNorm_SLE2_1	SLNorm_SLE3_1	SLNorm_SLE4_1	SLNorm_SLE5_1	SLNorm_pool_1	AvePool_1	SLNorm_N1_2	SLNorm_N2_2	SLNorm_N3_2	SLNorm_N4_2	SLNorm_N5_2	SLNorm_SLE1_2	SLNorm_SLE2_2	SLNorm_SLE3_2	SLNorm_SLE4_2	SLNorm_SLE5_2	SLNorm_pool_2	AvePool_2	GeoMeanPools	IRS_Fac_AvePool_1	IRS_Fac_AvePool_2	IRSNorm_N1_1	IRSNorm_N2_1	IRSNorm_unused_1	IRSNorm_N4_1	IRSNorm_N5_1	IRSNorm_SLE1_1	IRSNorm_SLE2_1	IRSNorm_SLE3_1	IRSNorm_SLE4_1	IRSNorm_SLE5_1	IRSNorm_pool_1	IRSNorm_N1_2	IRSNorm_N2_2	IRSNorm_N3_2	IRSNorm_N4_2	IRSNorm_N5_2	IRSNorm_SLE1_2	IRSNorm_SLE2_2	IRSNorm_SLE3_2	IRSNorm_SLE4_2	IRSNorm_SLE5_2	IRSNorm_pool_2
109	1	sp|P01008|ANT3_HUMAN	 	 	 	 	 	71.1	464	52602	Antithrombin-III OS=Homo sapiens OX=9606 GN=SERPINC1 PE=1 SV=1	936	936	1	483	453	483	453	483	453	483	317715472.6	208633909.2	29558515.44	225074012.6	100831495.1	240830558.7	282608273.6	239445314.3	233565614.1	311452910.9	240017506.8	453	69580755.43	100784120.4	62573323.18	114320385.6	123943294.9	121521649.0	139508301.2	113250283.6	82319668.74	132373819.5	106017560.2	163451215.6859091	220884871.21272728	106017560.15909092	158783419.43337876	184500094.74468014	21001214.60338778	164666495.14069247	178345896.8376385	173964302.89592952	166224909.35563943	165369913.35983124	146143538.873244	211500460.77914143	170531540.3646554	170531540.3646554	141636953.1109095	190245466.3435399	111535897.94838041	180223423.9124765	195385743.1622927	207839955.8752031	227683149.07527333	192558973.4284487	242175287.5136642	139465826.0506234	178922610.27838585	178922610.27838585	174676696.60500816	1.0243072702650136	0.9762695521445195	162643010.9231489	188984788.41155967	21511696.802645877	168669088.14166984	182680998.7527272	178192900.22288555	170265383.15212435	169389604.53757054	149695889.37012145	216641459.64047492	174676696.60500816	138275844.7807019	185730856.22473294	108889101.13810217	175946641.3489853	190749151.9724756	202907820.64002123	222280125.97857097	187989462.75040004	236428359.48143518	136156239.53790754	174676696.60500816
319	1	sp|P19827|ITIH1_HUMAN	 	 	 	 	 	46.1	911	101388	Inter-alpha-trypsin inhibitor heavy chain H1 OS=Homo sapiens OX=9606 GN=ITIH1 PE=1 SV=3	671	671	1	315	356	315	356	315	356	315	303152483.1	204659864.3	30095503.6	155091875.2	88404955.79	113742607.4	255373598.4	166305121.5	189875805.8	241615504.3	190913535.1	356	61806688.91	55996884.18	65789111.27	63872688.54	69811926.46	71610216.94	71768596.85	65630480.29	40244053.97	81344163.39	64787481.08	120540597.56227273	176293714.04454544	64787481.080000006	151505331.11410567	180985749.1458219	21382742.681498807	113466833.50497872	156366432.03220075	82162137.20018412	150205981.95913348	114856553.42285897	118806538.85181993	164075494.88995522	135643352.23344094	135643352.23344094	125812245.71344437	105702697.03528902	117267986.2250104	100693805.07035309	110052384.39064947	122475825.92483848	117129231.7013874	111591225.28023794	118393519.92149633	85702225.59441392	109339860.36206798	109339860.36206798	121783517.73638022	0.8978214982979182	1.1138071452908969	136024743.38098857	162492896.468673	19197886.072022106	101872962.46456042	140389144.29065007	73766933.12442844	134858159.7758593	103120682.88344613	106667064.7195308	147310506.65607202	121783517.73638022	140130578.24072835	117732419.23442382	130613920.97129105	112153479.57388802	122577132.09060574	136414450.04048917	130459375.19143832	124291104.06889519	131867548.44470276	95455751.2343906	121783517.73638023
160	1	sp|P02774|VTDB_HUMAN	 	 	 	 	 	77.8	474	52917	Vitamin D-binding protein OS=Homo sapiens OX=9606 GN=GC PE=1 SV=2	551	551	1	316	235	316	235	316	235	316	173351318.2	98420399.19	17544395.35	306313132.5	84009403.31	129088578.9	268401233.3	142102621.9	213791529.0	352922175.3	196488932.4	235	94405688.6	59068163.71	39856746.68	44686247.99	60953832.84	48256684.62	105737944.4	35419023.3	30690588.3	62564395.22	58163931.57	119192589.39000002	180221247.21363637	58163931.566363655	86635110.47110301	87035578.46848916	12465227.239843704	224101882.58376276	148591790.3057735	93247321.94031446	157868593.54083088	98141399.59475438	133770763.94389415	239661278.10278535	139604651.15029955	139604651.15029955	192170004.579689	111500207.63653466	71043981.75348642	70446828.64120625	96088376.0403691	82533995.25630526	172568570.8352541	60222814.01586093	90288289.04779676	65916320.112792194	98161497.40595344	98161497.40595344	117063237.61860153	0.8385339360403563	1.1925575781966598	72646480.1826251	72982286.18873149	10452516.061063608	187917033.67701638	124599258.78838351	78191043.89183415	132378173.11894809	82294894.09069882	112171325.21699893	200964114.84399104	117063237.61860153	229173795.26359493	132970417.58745049	84724038.82538545	84011899.35599202	114590921.0235525	98426541.501754	205797956.90814936	71819173.23494297	107673983.3263605	78609007.07734723	117063237.61860153
104	1	sp|P00747|PLMN_HUMAN	 	 	"CONT_060|gi|542923|pir||S37780, sp|P00747|PLMN_HUMAN, sp|P08519|APOA_HUMAN"	 	 	71.1	810	90568	Plasminogen OS=Homo sapiens OX=9606 GN=PLG PE=1 SV=2	798	796	0.997	404	394	403	393	403.6	393.999	403	189641557.4	160326622.5	17460620.81	181115937.1	66259782.71	139250855.7	198117614.0	169476660.7	161171562.2	210215019.7	163952845.8	394	113440357.2	76779686.85	96150533.28	74833952.99	87695994.31	86116160.7	90829198.09	88856428.58	50303493.18	94113956.29	85911976.15	118273673.46545455	150635370.78363636	85911976.14727272	94776419.61917903	141780773.579756	12405705.742682878	132506308.62205152	117197115.44455719	100588057.3058363	116529081.0824498	117046937.32848926	100846105.0929892	142752152.80784935	116487883.3806919	116487883.3806919	230916529.35250726	144933420.7860905	171386711.18282828	117973983.04754414	138245050.1613665	147285518.1551223	148236898.24353623	151082205.94233525	147987268.53827408	99156167.78646411	144991027.88193035	144991027.88193035	129960370.67951503	1.115655696608324	0.8963338806408412	105737852.452278	158178527.71378973	13840496.282270752	147831418.05073246	130751629.47178362	112221639.14402081	130006333.1301684	130584082.40108652	112509531.62775512	159262252.48317906	129960370.67951503	206978308.85864756	129908735.48774844	153619715.9247755	105744078.03966205	123913722.29052538	132017000.05017784	132869754.25679033	135420099.9480721	132646002.69434947	88877032.66151574	129960370.67951503
152	1	sp|P02749|APOH_HUMAN	 	 	 	 	 	59.4	345	38298	Beta-2-glycoprotein 1 OS=Homo sapiens OX=9606 GN=APOH PE=1 SV=3	358	358	1	215	143	215	143	215	143	215	164103266.5	125038357.2	16675497.29	171007177.7	67157398.6	149155688.3	168565092.6	158558047.4	132828732.1	160593003.4	144111862.6	143	98104478.53	96580862.56	89043743.22	103334851.0	84215065.65	105886799.9	110882546.9	124135348.7	59337864.95	114192168.4	98571372.98	115549055.74909091	132526738.51727271	98571372.9809091	82013247.83405286	110574493.08493885	11847878.41988797	125110634.81062488	118784775.24032833	107742827.48060599	99146839.83250503	109506133.53072415	83111810.13498366	109054990.42810914	102390939.06793958	102390939.06793958	199699174.57281387	182311173.27475858	158718977.22545907	162904984.6093731	132757671.16536869	181099483.0968963	180964768.68058008	211066803.1197276	174565383.03258032	120310082.1187523	166355906.6916346	166355906.6916346	130511828.98747148	1.2746423675328615	0.7845337841198182	104537560.38825646	140942933.6545325	15101807.7993675	159471315.75855413	151408107.13919094	137333572.70456427	126376762.65750563	139581157.3029719	105937834.44039725	139006111.19055858	130511828.98747148	156670749.11321384	143029274.65657023	124520399.81431665	127804464.02757221	104152878.13030118	142078662.7761511	141972974.76534304	165589037.75359255	136952440.52687573	94387323.99239083	130511828.98747148
318	1	sp|P19823|ITIH2_HUMAN	 	 	 	 	 	45.3	946	106462	Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens OX=9606 GN=ITIH2 PE=1 SV=2	973	973	1	466	507	466	507	466	507	466	253914361.5	163100086.2	20848771.04	132972265.5	68469816.08	132500954.1	214473862.8	151234185.4	161652125.5	211205230.2	165502543.0	507	58928645.26	61884449.02	50151758.56	78330992.12	76378253.68	79482414.72	114393577.5	75935448.83	51735446.11	102977303.6	75019828.94	113686014.53	152352200.12	75019828.94000001	126897787.60939406	144233415.70961416	14812973.801634748	97283896.34087245	121106116.12954018	95712256.10851873	126149521.2045478	104447999.78548862	101146796.70628695	143424581.83223432	117588937.44186504	117588937.44186504	119953767.58990209	116816377.58504385	89394667.57405442	123486983.74515995	120403623.84060614	135939741.63615403	186694911.59416637	129112719.26857494	152199914.40817028	108494374.22964013	126608682.47921433	126608682.47921433	122015492.63780108	1.0376443166528695	0.9637213676702834	131674768.10871066	149662984.08251184	15370598.077994145	100946082.13995318	125665073.11371978	99315278.58502835	130898333.72637966	108379873.3631724	104954398.74992183	148823702.20653236	122015492.63780107	115602008.95894375	112578439.17254668	86151551.29689805	119007044.8643636	116035545.04012729	131008033.73033932	179921875.53861266	124428686.39714038	146678309.67274192	104558346.71712033	122015492.63780108
158	1	sp|P02765|FETUA_HUMAN	 	 	 	 	 	64.3	367	39340	Alpha-2-HS-glycoprotein OS=Homo sapiens OX=9606 GN=AHSG PE=1 SV=2	525	525	1	288	237	288	237	288	237	288	203766094.9	113801694.2	16699777.57	214433465.3	61429701.76	190191453.5	157116571.1	176396347.1	206863440.7	236878105.2	173430763.8	237	71264513.91	70899144.22	73140099.28	71699664.18	59342963.01	61889897.32	92375033.95	63087948.58	40717770.03	66078840.93	67049587.54	113116039.91272727	159182492.28454545	67049587.54090908	101835384.49681522	100637635.76359771	11865129.46796396	156881759.75507668	108653900.6685408	137385071.90902886	92413033.26572663	121825932.24760263	129435813.58876686	160858436.84529176	123221908.65050982	123221908.65050982	145064372.3650993	133832995.73344086	130370998.92811689	113032849.77630752	93548980.91515312	105851044.92870773	150759764.43523124	107268169.47477877	119787139.75483996	69619054.35364576	113157548.59963222	113157548.59963222	118082552.1262964	0.9582918607535126	1.0435234201130457	97588020.10000247	96440227.23773229	11370256.995936519	150338513.47397795	104122148.6497833	131654996.19945839	88558657.60608943	116744799.30158648	124037286.65212418	154149330.76237604	118082552.1262964	151378069.98698083	139657865.43173486	136045190.68502274	117952425.98369654	97620552.51267062	110458044.42654476	157321344.9988896	111936847.07958695	125000685.76252997	72649113.70415244	118082552.12629639
159	1	sp|P02766|TTHY_HUMAN	 	 	 	 	 	84.4	147	15887	Transthyretin OS=Homo sapiens OX=9606 GN=TTR PE=1 SV=1	490	490	1	283	207	283	207	283	207	283	243810405.0	82634944.31	21090083.56	100253980.9	26632856.58	125160037.3	237704264.7	47179706.28	182634586.9	195856124.6	137985211.8	207	65112503.81	101431332.7	20262619.85	80227619.87	77586050.72	139219922.6	74567553.45	75903853.56	24890872.97	104849855.9	76405218.54	101881800.2681818	127358381.99363635	76405218.54272726	121848172.77714458	73076112.66489354	14984425.444031721	73346858.07571961	47106915.22919113	90409534.22545475	139813209.8182366	32584074.41663554	114275660.62353444	133001359.59434675	98037976.60228519	98037976.60228519	132541484.9562648	191467178.70604393	36117779.668745205	126476973.19628386	122307610.03396992	238109528.6991472	121697241.2558828	129058997.96596096	73226173.1642124	110467249.63905971	128946762.35029337	128946762.35029337	112435224.33044945	1.1468537828618208	0.8719507359557496	139742037.884269	83807616.24656977	17184945.004498698	84118121.64516813	54024743.929548964	103686516.33323804	160345308.5740981	37369169.00576954	131057473.6751341	152533112.37654188	112435224.33044945	115569645.352283	166949947.38410604	31492924.56324999	110281689.85995533	106646210.5821089	207619778.78729808	106113999.07685141	112533088.25813125	63849615.581758164	96321999.62178563	112435224.33044945
244	1	sp|P08603|CFAH_HUMAN	 	 	"sp|P08603|CFAH_HUMAN, sp|P36980|FHR2_HUMAN, sp|Q02985|FHR3_HUMAN, sp|Q03591|FHR1_HUMAN"	 	 	63.7	1231	139095	Complement factor H OS=Homo sapiens OX=9606 GN=CFH PE=1 SV=4	1600	1426	0.891	884	716	783	643	881.472	714.618	783	129383791.0	113127377.1	13372237.85	193706357.5	59918398.11	117813378.9	207689279.1	193313996.8	178887105.4	185850109.8	153298866.0	643	62168301.86	57250246.11	85647361.6	54899358.42	45929050.66	49535592.12	68717139.4	44857866.65	32682232.31	68089653.45	56977680.26	98777971.83636364	140578263.41454548	56977680.25818181	64661631.3209847	100041320.57535717	9500924.949544584	141717591.5048088	105980779.49161157	85102664.88931462	122158955.76149754	133509895.54970254	111930836.83437201	126206506.61112197	108918270.60314627	108918270.60314627	126548336.54958044	108068609.68029425	152664984.01380947	86547559.2399563	72403123.56697473	84721326.3249321	112149130.6213149	76271639.04350917	96147483.6744176	71737597.35704333	96159497.16721039	96159497.16721039	102340246.89007105	0.939605874417132	1.064276019581436	60756448.638592035	93999412.49705309	8927124.894988384	133158681.48616579	99580162.98562494	79962963.85855262	114781272.44616564	125446682.1513182	105170871.81800143	118584375.0014748	102340246.89007105	134682359.9076394	115014829.7522434	162477681.5156807	92110491.85238923	77056908.15512273	90166875.95475866	119357630.33717155	81174076.40817799	102327461.21778026	76348604.56948982	102340246.89007105
170	1	sp|P04004|VTNC_HUMAN	 	 	 	 	 	54.4	478	54305	Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1	366	366	1	195	171	195	171	195	171	195	188189884.2	222226847.7	13009412.22	201347338.6	44585934.81	126622024.0	205968018.7	153898666.5	187686800.8	146416169.2	164104631.6	171	30340918.47	39419756.33	38102240.16	44194950.05	38029700.93	45387609.27	45898815.47	41850587.77	19016586.2	49227777.34	39146894.2	94757798.38727272	150368702.57545453	39146894.199090905	94050922.58024193	196520664.41489848	9243138.697230712	147307812.9730214	78861456.1566085	91465602.4357413	121146542.53550537	106288190.35235788	117436864.04526104	99427830.55657335	116595726.62356438	116595726.62356438	61761261.718415886	74410828.77327526	67916603.3401399	69672308.8874175	59950490.943804845	77626980.7526868	74908709.76955508	71158375.61018161	55944676.41820808	51865184.9534285	66067022.11730207	66067022.11730207	87767490.84724897	0.7527504942836462	1.3284614325649142	70796878.46011005	147931027.2752654	6957777.223072715	110886029.02728476	59363000.10181514	68850777.44345574	91193119.77435642	80008487.82425167	88400657.4571916	74844348.59701121	87767490.84724897	82047454.21946336	98851916.19048779	90224588.16818528	92556975.27468385	79641915.0821769	103124450.05640332	99513331.89205252	94531157.60209411	74320344.97891328	68900897.90347587	87767490.84724897
317	1	sp|P19652|A1AG2_HUMAN	 	 	"sp|P02763|A1AG1_HUMAN, sp|P19652|A1AG2_HUMAN"	 	 	58.2	201	23602	Alpha-1-acid glycoprotein 2 OS=Homo sapiens OX=9606 GN=ORM2 PE=1 SV=2	317	282	0.89	172	145	150	132	158.312	136.047	150	151164813.2	142072958.3	13397222.62	168029890.3	46171550.34	139557165.5	239147987.1	245799318.1	108445079.5	165945456.7	156259357.7	132	32575229.76	26656811.56	34930157.91	22026583.5	15390794.82	22158729.27	35969670.18	16773667.91	19402249.67	20959921.41	24684381.6	83978136.22500001	143271890.8509091	24684381.599090908	75547047.61931053	125638609.59859249	9518676.535129163	122932420.29566963	81666016.61122718	100809320.63352543	140662380.37512687	169758226.66203913	67854798.54382506	112689717.53975365	111021688.87695768	111021688.87695768	66309373.354474135	50318815.36829948	62262419.98947917	34724395.6065178	24262239.326381378	37898344.46475764	58703945.982687905	28520195.894496754	57079255.34886144	22082861.735373564	41659079.69064693	41659079.69064693	68007803.84864219	0.6125632255875101	1.6324845472741185	46277343.17329808	76961591.95404372	5830791.201682865	75303879.90559489	50025598.5562565	61752082.616557874	86164601.441405	103987646.89411435	41565354.26759616	69029576.86669691	68007803.84864219	108249027.34060921	82144688.52588832	101642438.50871593	56687039.2410736	39607730.78258402	61868461.705988474	95833284.68075258	46558779.0829967	93181002.32692988	36049930.54258827	68007803.84864219
154	1	sp|P02751|FINC_HUMAN	 	 	 	 	 	47.3	2386	262622	Fibronectin OS=Homo sapiens OX=9606 GN=FN1 PE=1 SV=4	760	760	1	420	340	420	340	420	340	420	53864592.28	65774672.77	5523815.449	101940418.2	62288126.06	112573715.1	251537379.0	134498153.7	238599690.9	179589326.8	133407341.6	340	31308222.78	31670816.83	38809493.5	27583075.27	30606748.66	46369914.57	96476549.19	46240927.79	29948996.78	15512062.31	39452680.77	80617123.65040909	121781566.53263636	39452680.768181816	26919696.666366182	58166160.06668457	3924650.204758654	74580673.193945	110172240.26569633	81317786.1542555	147949589.34220713	92889468.68494333	149293393.79237056	121954953.8306011	94785416.95693412	94785416.95693412	63730283.67502978	59783518.409356296	69177270.54374951	43484075.40006546	48248857.16924414	79307029.4673646	157453601.99035034	78623251.99176301	88106609.47689211	16343130.32580352	66583088.80653035	66583088.80653035	79442468.71042939	0.838129653916321	1.1931328229794862	22562196.05051383	48750783.60633167	3289365.717856989	62508273.81288736	92338621.60507382	68154847.96670756	124000938.11244588	77853418.2413825	125127220.47119255	102214063.2474226	79442468.71042939	76038693.27047174	71329678.08740136	82537672.08987951	51882277.63673293	57567295.15987428	94623819.95051402	187863060.63103515	93807982.60075971	105122887.68831544	19499525.221947603	79442468.71042939
205	1	sp|P06396|GELS_HUMAN	 	 	 	 	 	58.6	782	85696	Gelsolin OS=Homo sapiens OX=9606 GN=GSN PE=1 SV=1	526	526	1	272	254	272	254	272	254	272	123604166.1	93021157.58	12500304.59	110873413.5	64647915.27	128047119.4	135285251.7	120898369.5	118547653.4	152993822.4	116435429.9	254	33365765.38	28962670.4	26398454.04	44938472.51	43081866.73	38890032.62	55489060.64	29271974.8	32490564.58	43395290.18	37628415.19	72307598.655	106986782.12181817	37628415.18818182	61773170.78378044	82260896.38342367	8881419.63134747	81116145.72658904	114346121.87469007	92495022.1620395	79572258.85331391	83496947.71855414	74176045.38987127	103894562.55347566	82726937.20801476	82726937.20801476	67918569.11342342	54671477.162609026	47054801.09040375	70844454.71944684	67914787.60227716	66514096.29675128	90560374.95311429	49771013.709950835	95583618.5820246	45720218.805503346	63504331.298822545	63504331.298822545	72481161.88220674	0.8761494662851439	1.1413577688290788	54122530.61295028	72072840.46247417	7781451.069859485	71069867.78545894	100184293.65228572	81039464.30130346	69717192.1254343	73155806.18004978	64989302.57947832	91027165.5311562	72481161.88220674	77519386.50536054	62399715.192905374	53706362.78523933	80858868.77250054	77515070.44823584	75916380.54494254	103361787.50081131	56806533.16035098	109095105.64138928	52183126.926226586	72481161.88220674
202	1	sp|P05546|HEP2_HUMAN	 	 	 	 	 	61.1	499	57070	Heparin cofactor 2 OS=Homo sapiens OX=9606 GN=SERPIND1 PE=1 SV=3	381	381	1	170	211	170	211	170	211	170	145659743.7	142136392.0	11078237.09	120858424.3	43366755.81	102948232.2	144802689.4	94670054.13	109811528.2	88530776.62	110309399.6	211	38556591.61	32592642.76	47607213.87	40314515.34	38647769.75	34405890.81	32401874.01	44151772.73	20109085.35	46793405.67	37558076.19	69423230.50636363	101288384.82272726	37558076.190000005	72795800.56081772	125694705.5788906	7871045.994395859	88421283.77155747	76705031.00447749	74364804.63989094	85170237.98827596	65382689.55070812	68709794.4706709	60119200.66554511	78374415.60528827	78374415.60528827	78484893.1896981	61523606.06646322	84859059.38759892	63554893.99212504	60924822.2766823	58844813.96230442	52881159.379618734	75071070.5675882	59158687.11345671	49300390.365244955	63385622.30890965	63385622.30890965	70482700.75868486	0.8993075127175696	1.1119666919918783	65465810.33863324	113038193.03591932	7078490.795705729	79517924.77989374	68981410.64556071	66876827.4944283	76594234.88279991	58799143.91463235	61791234.36475446	54065648.81709983	70482700.75868486	87272587.0514845	68412200.71713656	94360447.5527707	70670925.23231778	67746373.08719552	65433473.12254114	58802087.86404993	83476530.0033299	65782489.61213302	54820391.9883497	70482700.75868486
287	1	sp|P13671|CO6_HUMAN	 	 	 	 	 	37.5	934	104785	Complement component C6 OS=Homo sapiens OX=9606 GN=C6 PE=1 SV=3	435	435	1	202	233	202	233	202	233	202	125298892.7	50719860.16	11059873.68	103114217.4	39400465.62	101877037.0	110385860.8	158095317.0	117526789.7	118183501.9	102733549.1	233	40208817.9	21668497.67	47800914.14	42164213.22	51289052.8	48020208.53	53551250.78	40580861.02	28305921.71	43613105.07	41720284.28	68059931.46272728	94399578.64181818	41720284.28363636	62620137.670065805	44852819.1837999	7857998.860312185	75439436.93139368	69689647.76184739	73591025.23565179	64926902.075043246	109186554.5638913	73537284.26743414	80255679.85899514	72991802.17611925	72991802.17611925	81848126.25779504	40902608.7426473	85204326.86660345	66470899.596791655	80852697.23951858	82129547.32035649	87397791.45493665	68999464.64110886	83272865.80937861	45949703.2585071	70410054.2481066	70410054.2481066	71689307.08890708	0.9821555976372602	1.0181686103563097	61502718.73747099	44052447.43118096	7717777.5668828245	74093265.26477136	68446077.64666738	72277837.37106028	63768320.31024997	107238185.75165199	72225055.37830287	78823565.215696	71689307.08890708	83335192.97216696	41645752.30344904	86752371.08211441	67678583.47159915	82321678.39192007	83621727.06436014	88985687.87388341	70253089.02896713	84785818.06152247	46784545.51299897	71689307.08890708
147	1	sp|P02743|SAMP_HUMAN	 	 	 	 	 	38.6	223	25387	Serum amyloid P-component OS=Homo sapiens OX=9606 GN=APCS PE=1 SV=2	173	173	1	91	82	91	82	91	82	91	76000925.31	90005064.09	5684745.725	69985666.66	30973399.89	74563299.26	70153266.71	70633225.09	80993056.31	85783717.04	72121291.15	82	60678268.03	72328472.82	105798826.8	82013802.29	61504451.58	64341743.13	81508999.99	69619166.69	44598182.36	48333505.43	69072541.91	67577073.55749999	66081605.203181826	69072541.91181816	37982685.26889056	79593690.76570995	4038990.5636078264	51202243.67913994	54784259.3825911	53860907.217944674	41262841.49903156	48781954.02405817	50677887.3205006	58253736.1069419	51241907.462798834	51241907.462798834	123515258.64737666	136531072.42435136	188584632.3852409	129292848.158349	96956378.23282965	110044466.67007336	133025960.72110742	118373171.72749624	131202880.19783674	50923001.890998855	116571627.1322041	116571627.1322041	77287466.83839685	1.5082862966119452	0.6630041009099494	57288763.69959203	120050073.07868905	6091954.119234642	77227642.49703236	82630347.69679654	81237668.27991337	62236178.39226	73577152.77644087	76436762.9867553	87863311.89654896	77287466.83839685	81891123.00816382	90520660.91897827	125032384.64000998	85721688.5473128	64282476.37774221	72959932.68470688	88196757.48558007	78481898.29304768	86988047.62236255	33762159.08437735	77287466.83839685
155	1	sp|P02753|RET4_HUMAN	 	 	 	 	 	67.7	201	23010	Retinol-binding protein 4 OS=Homo sapiens OX=9606 GN=RBP4 PE=1 SV=3	262	262	1	146	116	146	116	146	116	146	123194991.3	71836683.48	12430286.86	80506716.47	37734297.5	78613462.41	150740840.3	36060373.65	112683887.2	113264910.7	89404018.11	116	41589650.56	32677764.96	16400502.97	35468735.29	22764814.36	40291555.78	37155321.57	46324333.86	10056721.55	58457839.33	34118724.02	58262565.10136364	82406406.18	34118724.022727266	61568679.09390997	63526945.15970657	8831672.296209583	58899553.45471262	66742609.76197466	56786548.43560354	88662947.46390049	24904646.32250956	70507048.36350927	76915578.4543297	63521220.29078525	63521220.29078525	84658916.82064238	61684287.258806966	29233621.175943907	55915634.66357907	35886734.940110356	68911138.4215868	60638976.65726884	78765066.97629432	29585753.564052947	61589753.03491239	57581132.30968564	57581132.30968564	60478291.89086274	0.9520958762128199	1.0503143905818917	58619285.46918214	60483742.51495458	8408598.77328415	56078021.95500843	63545363.52205757	54066238.589897685	84415626.65325356	23711611.06220012	67129469.99083503	73231005.06289093	60478291.89086274	88918478.62779607	64787894.580712184	30704493.009913407	58728995.74567675	37692354.13859589	72378360.35557331	63689989.813288875	82728083.32034846	31074342.7245343	64688603.92495322	60478291.89086275
115	1	sp|P01031|CO5_HUMAN	 	 	 	 	 	52.9	1676	188303	Complement C5 OS=Homo sapiens OX=9606 GN=C5 PE=1 SV=4	623	623	1	320	303	320	303	320	303	320	120658577.0	96741844.48	7980540.956	80243626.98	41101792.34	116921564.7	113330190.9	88994460.0	95569932.25	108717467.3	95808828.44	303	14670913.44	18642814.51	15166270.45	24758413.38	23812751.08	26124689.24	26556407.66	18966902.88	14757272.01	23402250.8	20685868.55	54255153.60663636	87824438.66781817	20685868.545454547	60301065.23690161	85551191.27459225	5670144.483686609	58707074.43980456	72698872.60167861	84458461.61024092	66658702.0600582	61462911.40726226	59798734.34156835	73827514.9275262	68071814.06154913	68071814.06154913	29863767.16024527	35191168.2746706	27033622.432081565	39031061.75303235	37538715.34767862	44681374.08911389	43341123.590110146	32249343.94504145	43414248.947317846	24656040.383165512	34910910.889284626	34910910.889284626	48748836.24020879	0.7161383446624634	1.3963782381619698	43183905.04013794	61266488.50328828	4060607.8845443265	42042387.109297656	52062450.283793435	60483942.890296146	47736852.550638415	44015947.63333243	42824166.62428116	52870714.33074193	48748836.24020879	41701114.572102584	49140181.55424594	37749162.06284596	54502125.24429036	52418245.20005516	62392098.42921274	60520601.79871819	45032282.07985637	60622712.45618085	34429158.23029504	48748836.24020879
345	1	sp|P25311|ZA2G_HUMAN	 	 	 	 	 	60.7	298	34258	Zinc-alpha-2-glycoprotein OS=Homo sapiens OX=9606 GN=AZGP1 PE=1 SV=2	430	430	1	232	198	232	198	232	198	232	109869725.9	70491204.61	10724284.93	102872838.5	32187213.77	76710163.33	114601662.8	93433899.79	87470465.18	123771261.3	90156492.8	198	20463925.78	18048945.37	21855547.24	22055528.36	16085994.6	23734479.98	32762121.87	29139981.17	15302578.5	36796291.1	23624539.4	53279961.19454545	82935382.99181817	23624539.397272725	54909163.308435164	62337105.119111836	7619564.309309828	75262841.61057113	56931194.96861886	55411697.58842712	67406558.08930129	64528955.00717449	54730844.59607562	84050197.89514999	64055850.74204664	64055850.74204664	41655887.152344935	34070149.29828891	38957145.99581615	34770026.5038113	25358160.858652685	40593370.08967095	53469098.35175803	49546585.50470532	45018479.84401785	38767674.40302425	39870416.26027318	39870416.26027318	50536456.474423766	0.7889436466613242	1.2675176538043373	43320235.53567902	49180463.03498239	6011406.85215737	59378140.71833764	44915504.567329	43716706.763108194	53179975.74786174	50909709.07860476	43179552.120482124	66310869.63000559	50536456.474423766	52799572.35047849	43184515.70333065	49378870.29152992	44071622.416825525	32141916.556352433	51452813.21607088	67773026.0938537	62801171.812940076	57061717.94972736	49138711.70277176	50536456.474423766
